num;name;is_company;parent_id;category_id;street;street2;zip;city;country;website;function;phone;mobile;fax;mail;title;comment;ref;lang;product_pricelist;product_pricelist_purchase;customer;supplier;opt_out;notification_email_send;payment_responsible;property_account_position;vat;vat_subjected;account_receivable;account_payable;property_payment_term;property_supplier_payment_term;fermeture;remarque com/cli;remarque fac/cli;adresse facturation;type;blocage;fsc;representant;representant_id;remarque transport;;;;address_type
394;HANDICAP INTERNATIONAL;1;;Export;16 RUE ETIENNE ROGNON;;F-69363;LYON CEDEX 07;FR;;;33.472765668;;;;;;C02763;FR;;;1;0;1;;vciarniello;3;FR83327377966;1;;;;;;;;;;0;0;;;;;;;
395;ATELIERS LOUIS JAFFRIN;0;394;;ZI LES PLATIERES - RUE FRED MONIN;;F-69440;MORNANT;;;;;;;;;;C02763/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
396;ERIC FRANDEBOEUF;0;394;;;;;;;;RESP COMMERC;33.472.76.56.32;33-686.41.70.85;;;;;C02763/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
397;HAPPY PAPER;1;;Export;RUE DES ATELIERS 9;;7850;ENGHIEN;BE;;;02.395.95.07;;;;;LIGNE CREDIT SUPPRIMEE EN 01/06 CAR DOSSIER AU CONTENTIEUXSUITE NON-PAIEMENT DE FACTURES. 03/07 : HP ASSIGNE PAR ONSS !!!PAS DEPASSER ENCOURS 50.000 EUR OU LIVRER SI ECHEANCE NON RESP.BILAN 2006 . PERTES ET FONDS PROPRES NEGATIFS !!!LIMITE SUPPRIMEE A NOUVEAU LE 20/11/2009 CAR HP ASSIGNE PARL'ONSS. ENDETTEMENT TROP IMPORTANT; IDEM POUR LE STOCK EN 2010.LIMITE CREDIT DE 25.000 EUROS OBTENUE EN 09/2011 VU LA PETITEAMELIORATION DE LEURS CPTES 2010 ET PLUS D'ASSIGNATION ONSS.40.000 EUR EN 06/12. 01/13 : NOUVELLE ASSIGNATION ONSS !LIMITE CREDIT REDUITE A 20.000 EUR EN 05/13 PUIS A 0 EN 08/13.;C00751;FR;;;1;0;1;;vciarniello;1;BE0406946969;1;;;;;;FRAIS DE CYLINDRES REDUITS PR EUX: -10% SUR PRIX OFFICIEL. R ECLAMER VIREMENT SI ENCOURS DEPASSE - NE PAS MENTIONNER ESCO MPTE SUR LA FACTURE - POUR CHAQUE PRODUCTION ALDI ET NOUV. MODELE ENVOYER UN ECHANT DE CHAQUE COULEUR;;;;0;0;;;HAPPY PAPER LIVR VENDREDI JUSQ 15.00;;;
398;RUE DES ATELIERS 9;0;397;;;;7850;ENGHIEN;;;;;;;;;;C00751/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
399;DELHAIZE DE LEEUW;0;397;;BETTEGEMLAAN 3;;1731;ZELLIK;;;;;;;;;;C00751/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
400;DE DAGMOED;0;397;;DAGMOEDSTRAAT 107;;9500;GERAARDSBERGEN;;;;;;;;;;C00751/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
401;MR DE WITTE;0;397;;;;;;;;;475273157;;;;;;C00751/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
402;HEKU GMBH;1;;Export;HANDELSSTRASSE 1;;D-27374;VISSELHOVEDE;DE;;;494262939221;;;;;RFA : 1% 400.000 eur - 2% > 500.000 eur2013 PRIX COMPLET PAR STARO 565 euros - PAR VINCENT 645 euros;C01107;DE;;;1;0;1;;vciarniello;3;DE116325625;1;;;;;;METTRE REMARQUE RV DANS PLANNING EXCEL ENVOYER CONF CDE PAR EMAIL ET PAS PAR FAX !!! HAUTEUR PALETTE LIMITEE A 2M OU 1.80 PR 80*80CM;;;;0;0;;;RV MR HASKAMP 4262939243 2J AVT LIVR.;;;;
403;HANDELSSTRASSE 1;0;402;;KONTAKT: HELMUT HASKAMP;;D-27374;VISSELHOVEDE;;;;;;;;;;C01107/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
404;KIK Textilien und NonFood GmbH;0;402;;Edisonstr.22;;D-59199;Bﾔnen;;;;;;;;;;C01107/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
405;TEDI GmbH & Co.KG;0;402;;BRACKELER HELLWEG 301-315;;D-44309;DORTMUND;;;;;;;;;;C01107/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
406;WOOLWORTH GMBH;0;402;;FORMERSTR. 6;;D-59425;UNNA;;;;;;;;;;C01107/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
407;Stefan FAHJEN;0;402;;;;;;;;Achats;;;;SFahjen@Heku-Produkte.de;;;C01107/C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
408;HERFURTHS LOGISTICS;1;;D�taillant;AVENUE DU PARC 32;;4650;CHAINEUX;BE;;;;;;;;;C02658;FR;;;1;0;1;;vciarniello;1;BE0445364909;1;;;;;;;;;;0;0;;;;;;;
409;AVENUE DU PARC 32;0;408;;;;4650;CHAINEUX;;;;;;;;;;C02658/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
410;MME WIDY;0;408;;;;;;;;;;;;;;;C02658/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
411;HOREST;1;;Grossiste;RUE D'ANGE ST ROMAIN 37;;L-8260;MAMER;LU;;;352.31.08.31;;;;;JOINDRE NE A LA LIVRAISON;C00815;FR;;;1;0;1;;vciarniello;3;LU13546608;1;;;;;;;C/REMB -2 % A LA DEMANDE DU CLIENT;;;0;0;;;TEL 352-31.08.31 AVT LIV./CAMION HAYON;;;;
412;RUE D'ANGE ST ROMAIN 37;0;411;;;;L-8260;MAMER;;;;;;;;;;C00815/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
413;RUE NIC AREND 26;0;411;;;;L-8355;GARNICH;;;;;;;;;;C00815/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
414;MR CONSTANT;0;411;;;;;;;;;;;;;;;C00815/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
415;HOSTI INTERNATIONAL;1;;Export;POSTFACH 5;;D-74627;PFEDELBACH;DE;;;79.41.60.920;;;;GMBH;DIRECT MR SCHUMACHER : TEL 79.41.60.92.21 / FAX 79.41.60.92.41RESPONSABLE RV ENTREPOT HERR LEONE TEL 79.41.60.92.35LIMITE DE CREDTI DE 100.000 EUROS MAXIMUM (04/2010).;C00830;DE;;;1;0;1;;vciarniello;3;DE146277651;1;;;;;;COMMANDE LIDL: RESPECTER QTE COMMANDEE ET DELAI - NE SERT A RIEN DE PRODUIRE + TOT ENVOYER FACTURES PAR EMAIL Rechnungen_Einkauf@hosti.de;Envoyer factures par email uniquement;;;0;0;;;RV MR LEONE 7941609235-ENTRE 7ET 11H30;;;;
416;MAX-EYTH-STRASSE 18;0;415;;;;D-74629;PFEDELBACH;;;;;;;;;;C00830/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
417;GEBRUEDER MAIER GMBH;0;415;;BAUWALDSTRASSE 9;;D-75031;EPPINGEN-ELSENZ;;;;;;;;;;C00830/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
418;HALLER INTERNATIONALE SPEDITION;0;415;;RAIFFEISENSTRASSE 1;;D-71696;MOGLINGEN;;;;;;;;;;C00830/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
419;KODI DISKONTLADEN GMBH;0;415;;ZUM EISENHAMMER 52;;D-46049;OBERHAUSEN;;;;;;;;;;C00830/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
420;SPEDITION HUETTER;0;415;;ZEILBAUMWEG 29;;D-74613 ;OEHRINGEN;;;;;;;;;;C00830/L5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
421;CENTRAL LAGER - DIKWISCH 1;0;415;;AUTENBACHSTRASSE 12-16;;D-71711;STEINHEIM;;;;;;;;;;C00830/L6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
422;CENTRALLOGISTIK GMBH & CO.KG;0;415;;RAUTENBACHSTRASSE 12-16;;D-71711;STEINHEIM;;;;;;;;;;C00830/L7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
423;SVETLANA DAUS;0;415;;;;;;;;;49.7941609277;;;svetlana.daus@hosti.de;;;C00830/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
424;HYPERAMA WHOLESALE;1;;Export;HYPERAMA BUILDINGS-BULL CLOSE RD;LENTON INDUSTRIAL ESTATE;GB-NG72UT;NOTTINGHAM;GB;;;44.1159851300;;;;;ATTENTION A VEILLER A CE QUE LE BON NUMERO DE TVA ET LE NUMERODE REGISTRE DE COMMERCE DE 2667340 APPARAISSENT SUR LEURCOMMANDE !!!;C02688;EN;;;1;0;1;;vciarniello;3;GB870987178;1;;;;;;;;;;0;0;;4;;;;;
425;HYPERAMA BUILDINGS-BULL CLOSE RD;0;424;;LENTON IND ESTATE-LENTON IND ESTATE;;GB-NG72UT;NOTTINGHAM;;;;;;;;;;C02688/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
426;IDA DISTRIBUTION LTD;1;;Export;UNIT 2 CHRISTY COURT;SOUTHFIELD BUSINESS PARK;GB-SS156TL;LAINDON ESSEX;GB;;;1268541322;;;;;NE PLUS LIVRER TANT QUE DES FACTURES ECHUES NE SONT PAS PAYEESLIMITE CREDIT SUPPRIMEE AU 08/01/08 CAR PAS DE BILAN RECENTPUBLIE. TRAITE PROTESTEE ENREGISTREE AU TRIBUNAL.;C02622;EN;;;1;0;1;;vciarniello;3;GB680839794;1;;;;;;ATTENTION PAIEMENT AVANT PRODUCTION AVEC ESCOMPTE DE 3%;;;;0;0;;4;DFDS (PAS NORKFOLKLINE)->NOUVEAU DEPOT;;;;
427;G&K WAREHOUSING UNITS 5 AND 6;0;426;;SPRING HILL - EXCHANGE STREET;;GB-BB50LE;ACCRINGTON;;;;;;;;;;C02622/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
428;IMPORDIS;1;;Export;Z.A. DU PARC;;F-82170;CANALS;FR;;;563.27.22.20;;;;SA;;C00920;FR;;;1;0;1;;vciarniello;3;FR90394203079;1;;;;;;;DEPART USINE - PAIEMENT AVANT LIVRAISON-3%;;;0;0;;2;;;;;
429;Z.A. DU PARC;0;428;;;;F-82170 ;CANALS;;;;;;;;;;C00920/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
430;MR BOENNEC;0;428;;;;;;;;;;;;;;;C00920/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
431;INPAK NV;1;;Grossiste;ZEEBERGKAAI 2;;9300;AALST;BE;;;053.78.45.87;;;;;;C02734;NL;;;1;0;1;;vciarniello;1;BE0447882256;1;;;;;;LIVRAISON JEUDI-VENDREDI DE 8H30-12H ET 13H-18H MARDI 8H30-12H00;;;;0;0;;;;;;;
432;ZEEBERGKAAI 2;0;431;;;;9300;AALST;;;;;;;;;;C02734/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
433;DE MAESENEIRE SABINE;0;431;;;;;;;;;053.78.45.87;;;Sabine-Inpak@telenet.be;;;C02734/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
434;INSPIRATION BY SABEL;1;;Grossiste;RUE DU GAZOMETRE 1C;;4800;VERVIERS;BE;;;;;;;;;C02782;FR;;;1;0;1;;vciarniello;1;BE0414759726;1;;;;;;;;;;0;0;;;;;;;
435;RUE DU GAZOMETRE 1C;0;434;;;;4800;VERVIERS;;;;;;;;;;C02782/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
436;ISSOL;1;;Export;Z.I DES PLENESSES;RUE DU PROGRES 18;4821;DISON;BE;;;087.33.81.64;;;;SA;;C02789;FR;;;1;0;1;;vciarniello;1;BE0879446738;1;;;;;;;;;;0;0;;;;;;;
437;Z.I DES PLENESSES;0;436;;RUE DU PROGRES 18;;4821;DISON;;;;;;;;;;C02789/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
438;JENA UK LTD;1;;Export;UNIT 17 ROMSEY IND EST;GREATBRIDGE ROAD;GB-S051OHR;ROMSEY HANTS;GB;;;1794519220;;;;;;C02632;EN;;;1;0;1;;vciarniello;3;GB568605705;1;;;;;;;SI LIV 5 PAL -> 166.24 EUR;;;0;0;;4;DFDS;;;;
439;UNIT 17 ROMSEY IND EST;0;438;;GREATBRIDGE ROAD;;GB-S051OHR;ROMSEY HANTS;;;;;;;;;;C02632/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
440;STEVE RUSH;0;438;;;;;;;;;;;;;;;C02632/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
441;JOAKIM PACKAGING;1;;Grossiste;CHAUSSEE DE VILVOORDE 90;;1120;BRUXELLES;BE;;;02.538.51.52;;;;SPRL;ANCIEN ADANT VAN ROY;C02641;FR;;;1;0;1;;vciarniello;1;BE0456871681;1;;;;;;;;;;0;0;;;;;;;
442;AVENUE DE LA CHASSE 233;0;441;;;;1040;BRUXELLES;;;;;;;;;;C02641/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
443;JPAL SARL;1;;Export;AVENUE JOLIOT CURIE;BP 40008;F-64148;LONS INDUSPAL CEDEX;FR;;;;;;;;LIMITE CREDIT RESTREINTE CAR FONDS PROPRES PEU ELEVES ET SOCIETE DE FAIBLE ENVERGURE 08/2004); LIMITE AUGMENTEE A 30.000 EUROSEN 08/2005. / LIVRAISONS MR SALE OU MR MORERA AU 559-32.16.54LIMITE DE CREDIT DE 70.000 EUROS ACCEPTEE CHEZ COFACE EN 9/2010LIMITE CREDIT SUPPRIMEE EN 01/2013 CAR SOCIETE EN REDRESSEMENTJUDICIAIRE DEPUIS LE 15/01/2013.;C02639;FR;;;1;0;1;;vciarniello;3;FR32402055339;1;;;;;;ADRESSE DE LIVRAISON A VERIFIER A CHQ COMMANDE - SI PRODUIT ETIQUETTE --> LIVRAISON A LONS DEPOT PLASTIGROS PRENDRE RDV MR MIREMONT +33 559160152;NE PLUS FAIRE DE FACT D ACOMPTE (OCT 2006);;;0;0;;2;;;;
444;DEPOT PLASTIGROS AV. JOLIOT CURIE;0;443;;ZONE INDUSPAL DE LONS;;F-64148;LONS;;;;;;;;;;C02639/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
445;KERGER;1;;Grossiste;CHAUSSEE DE RECOGNE 40;;6840;NEUFCHATEAU;BE;;;061.27.96.77;;;;;;C02748;FR;;;1;0;1;;vciarniello;1;BE0458079827;1;;;;;LUNDI MATIN;CONTRE REMBOURSEMENT;;;;0;0;;;;;;;
446;CHAUSSEE DE RECOGNE 40;0;445;;;;6840;NEUFCHATEAU;;;;;;;;;;C02748/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
447;KOCH MAISON;1;;Grossiste;QUAI SUR MEUSE 5;;4000;LIEGE;BE;;;04.223.21.28;;;;;;C01104;FR;;;1;0;1;;vciarniello;1;BE0597463679;1;;;;;;;;;;0;0;;;;;;;
448;QUAI SUR MEUSE 5;0;447;;;;4000;LIEGE;;;;;;;;;;C01104/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
449;KOOPMANN KARL;1;;Grossiste;LISE-MEITNER-STRASSE 8;GASTRONOMIE-SERVICE-PRODUKTE;D-47533;KLEVE;DE;;;49.2821.9975390;;;;;LIGNE DE CREDIT REFUSEE CAR PLUSIEURS RETARDS DE PAIEMENTS;IMPAYE DE 12.000 EUROS EN JUIN 2009. PETITE STRUCTURE QUI NE PUBLIE PAS DE BILAN.LIMITE DE CREDIT ACCORDEE DE 10.000 EUROS EN 02/2014.;C02649;DE;;;1;0;1;;vciarniello;3;DE120093459;1;;;;;;REMISE 8% PAR QTE POUR MIN 15 CARTONS + 3% SI EX-WORKS. FRANCO PAR 5 PALETTES ATTENTION REMISES: seront diff�rentes en 2009 !!!;;;;0;0;;;FRANCO PAR 5 PALETTES;;;
450;KARL KOOPMAN;0;449;;LISE-MEITNER-STRASSE 8;;D-47533;KLEVE;;;;;;;;;;C02649/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
451;M. KOOPMAN;0;449;;;;;;;;;;0049-17.03.81.47.91;;;;;C02649/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
452;LEADER PRICE DISTRIBUTION;1;;Export;ROUTE DE PRESLES;;F-77220;GRETZ ARMAINVILLIERS;FR;;;164.42.51.52;;;;;CONTACT :BAUD CORINNE - MR VALLEPIN : TEL 145.93.70.00 - FAX 145.93.70.49 - MR MOINGT 145.93.70.50-RECEP.MARCH.:164.42.51.70 DECHARGEMENT POSSIBLE A PARTIR DE 05H00 MATIN. CLRS ETE 01.04.ETCLRS HIVER 01.10. - COMPTA : MARTINE - FAX 0033-164425159;C01203;FR;;;1;0;1;;vciarniello;3;FR09384846432;1;;;;;;;COMPTANT SOUS 10 JOURS - 3%;;;0;0;;2;;;;;
453;ROUTE DE PRESLES;0;452;;;;F-77220;GRETZ ARMAINVILLIERS;;;;;;;;;;C01203/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
454;ZAC LES PORTES DE SAUVIAN;0;452;;AUTOROUTE A9 - SORTIE BEZIERS OUEST;;F-34410;SAUVIAN;;;;;;;;;;C01203/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
455;LEMBA SA;1;;Export;Z.A.E. RUE DES TUILERIES;;F-67460;SOUFFELWEYERSHEIM;FR;;;388.33.97.97;;;;;A PAYE APRES 3 RAPPELS ET UNE MISE EN DEMEURE RECOMMANDEE EN 02/06. PAIEMENT AVANT FABRICATION. SOCIETE AU PROTET ! PAS ENCOREDE BILAN EN 2005 AU 01/02/2007 !;C02637;FR;;;1;0;1;;vciarniello;3;FR04598500635;1;;;;;;DG/JLC JUIN08: ON NE SOUHAITE PLUS RETRAVAILLER AVEC LEMBE VU LES NOMBREUX PROBLEMES FINANCIERS RENCONTRES PAR LE PASSE;PAIEMENT AVANT LIVRAISON;;;0;0;;2;FRANCO PAR 6 PALETTES;;;;
456;Z.A.E. RUE DES TUILERIES;0;455;;;;F-67460;SOUFFELWEYERSHEIM;;;;;;;;;;C02637/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
457;LEVERT EMBALLAGES;1;;Grossiste;ZI LES MANGLES ACAJOU;;MQ-97232;LE LAMENTIN;MQ;;;596501390;;;;;LIMITE CREDIT REFUSEE CAR DIVERS RETARDS DE PAIEMENT (05/2009);C02720;FR;;;1;0;1;;vciarniello;2;;0;;;;;;;;;;0;0;;2;;;;;
458;ZI LES MANGLES EMBALLAGES;0;457;;;;MQ-97232;LE LAMENTIN;;;;;;;;;;C02720/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
459;SCHENKER LOGISTICS SA;0;457;;BD DE L ILE AUX OISEAUX -BP59;;F-76530;GRAND COURONNE ROUEN;;;;;;;;;;C02720/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
460;LEXUS LIEGE;1;;Export;QUAI DES ARDENNES 79;;4020;LIEGE;BE;;;04.3400340;;;;;;C02710;FR;;;1;0;1;;vciarniello;1;BE0459491374;1;;;;;;;;;;0;0;;;;;;;
461;QUAI DES ARDENNES 79;0;460;;;;4020;LIEGE;;;;;;;;;;C02710/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
462;LINCE GEORGES SPRL;1;;D�taillant;RUE SIMON LOBET 54;;4800;VERVIERS;BE;;;087.22.25.27;;;;;GROSSISTE EN PRODUITS D'ENTRETIEN - RC91 -;C55003;FR;;;1;0;1;;vciarniello;1;BE0402290375;1;;;;;;;;;;0;0;;;;;;;
463;RUE SIMON LOBET 54;0;462;;;;4800;VERVIERS;;;;;;;;;;C55003/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
464;LONGS PACKAGING;1;;Export;5-8 RUTHERFORD CLOSE;EASTWOOD INDUSTRIAL ESTATE;GB-SS9 5LQ;LEIGH-ON-SEA;GB;;;44.1702511815;;;;LTD;;C02764;EN;;;1;0;1;;vciarniello;3;GB251514782;1;;;;;;;;;;0;0;;4;;;;;
465;5-8 RUTHERFORD CLOSE;0;464;;EASTWOOD INDUSTRIAL ESTATE;;GB-SS9 5LQ;LEIGH-ON-SEA;;;;;;;;;;C02764/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
466;BOWLER GROUP LOGISTICS DIVISION;0;464;;UNITS A+B HARVEY BUS.PARK-HARVEY RD;;GB-SS1 3DD;BASILDON;;;;;;;;;;C02764/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
467;CAROLE FRANKLIN;0;464;;;;;;;;SECRETARY;441702511815;;;accounts@longspack@hotmail.com;;;C02764/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
468;LOODS 3;1;;Grossiste;SITE MICROFIBERS;LANGE MEIRE 56;9270;LAARNE;BE;;;09.232.54.99;;;;BVBA;;C02749;NL;;;1;0;1;;vciarniello;1;BE0476831907;1;;;;;;ANCIEN SERVITO - GSM 0495/51.99.63;;;;0;0;;;;;;;
469;DETAILHANDEL - SITE MICROFIBERS;0;468;;LANGE MEIRE 56;;9270;LAARNE;;;;;;;;;;C02749/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
470;LPC (UK) LTD;1;;Export;WATERSIDE ROAD HAMILTON IND.PARK;;GB-LE5 1TZ;LEICESTER;GB;;;4401162460888;;;;;PERS. CONTACT PR COMMANDES: SATBINDER GILL T 01162463800!!!LIMITE CREDIT REFUSEE CAR FAIT PARTIE D'UN GROUPE ENDIFFICULTE. PERTES AU BILAN EN 2005 ET MEME EN 2006 !!!LIMITE ACCORDEE LE 07/12/06 SUITE A AUDIT.;C02673;EN;;;1;0;1;;vciarniello;3;GB290183265;1;;;;;;CE NUMERO EST NORMALEMENT LE BON NUMERO CAR IL CORRESPOND AU Nﾰ DE TVA COUVERT PAR LES ASS CREDIT; SOIT 290183265;ADRESSE SPECIALE;;;0;0;;4;ADRESSE DIFFERENTE;;;
471;WATERSIDE ROAD HAMILTON IND. PARK;0;470;;;;GB-LE5 1TZ;LEICESTER;;;;;;;;;;C02673/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
472;LPC AFH DIVISON;0;470;;NEW STAR ROAD 24;;GB-LE4;9JD LEICESTERSHIRE-LEICESTER;;;;;;;;;;C02673/F2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Invoice
473;LPC AFH DIVISON (PLASMATIC);0;470;;NEW STAR ROAD 24;;GB-LE4 9JD;LEICESTERSHIRE-LEICESTER;;;;;;;;;;C02673/L2;;;;;;;;;;;;;;;;;;;472;;;;;;;;;;Delivery
474;LPC AFH DIVISION (MENZIES);0;470;;Unit 3 MENZIES ROAD;;GB-LE40JL;LEICESTER;;;;;;;;;;C02673/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
475;LPC (UK) LTD (Newstar Rd);0;470;;UNIT 1 NEW STAR ROAD;;GB-LE4 9JD;LEICESTER;;;;;;;;;;C02673/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
476;LPC AFH DIVISION;1;;Export;24 NEW STAR ROAD;LEICESTER;GB-LE49JD;LEICESTERSHIRE;GB;;;1162463800;;;;;;C02683;EN;;;1;0;1;;vciarniello;3;GB589108505;1;;;;;;MM SI LIMITE CREDIT ACCORDEE SEPT08; EXIGER PAIEMENT VIA PRO FORMA AVANT CHARGEMENT NOTER NR DE PO DANS EXCEL PR RV NATH /SOF. PASSER LPC EN EURO SI NLLE COMMANDE + CHANGER LES PRI X !!!! ENVOYER POD A VISHNU PR TOUTE LIVRAISON;;;;0;0;;4;;;;
477;LPC (AFH) DIVISION (MENZIES);0;476;;UNIT 3 MENZIES ROAD;;GB-LE40JL;LEICESTER;;;;;;;;;;C02683/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
478;LPC AFH DIVISION (PLASMATIC);0;476;;24 NEW STAR ROAD;;GB-LE4 9JD;LEICESTERSHIRE LEICESTER;;;;;;;;;;C02683/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
479;M.J. PACK;1;;Grossiste;ROUTE DE BASTOGNE 9;;6681;LAVACHERIE;BE;;;061.68.88.89;;;;SPRL;PLUS DE LIMITE CREDIT COFACE DEPUIS LE 10/04/2013. VOIR AUSSIREMARQUE CLIENT 1328. LIMITE CREDIT REMISE A 20.000 EUR LE07/05/2013.;C02722;FR;;;1;0;1;;vciarniello;1;BE0817612406;1;;;;;;;;;;0;0;;;;;;;
480;ROUTE DE BASTOGNE 9;0;479;;;;6681;LAVACHERIE;;;;;;;;;;C02722/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
481;MAGETRA SA;1;;Grossiste;AVENUE DE L'INDEPENDANCE 61C;;4020;LIEGE;BE;;;;;;;;;C02645;FR;;;1;0;1;;vciarniello;1;BE0408314174;1;;;;;;;;;;0;0;;;;;;;
482;AVENUE DE L'INDEPENDANCE 61C;0;481;;;;4020;LIEGE;;;;;;;;;;C02645/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
483;DOMINIQUE ADAM;0;481;;;;;;;;;;;;;;;C02645/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
484;MAGETRALUX;1;;Grossiste;OP D'SCHMETT 3;;L-9964;HULDANGE;LU;;;352.26956430;;;;;;C02651;FR;;;1;0;1;;vciarniello;3;LU16464180;1;;;;;;;;;;0;0;;;;;;;
485;ROUTE DE STAVELOT 117;0;484;;;;L-9991;WEISWAMPACH;;;;;;;;;;C02651/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
486;MONSIEUR J. HURLET;0;484;;;;;;;;;;;;;;;C02651/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
487;MANK;1;;Export;INDUSTRIEPARK URBACHER WALD;RINGSTRASSE 36;D-56307;DERNBACH;DE;;;49268994150;;;;;;C02680;EN;;;1;0;1;;vciarniello;3;DE811240049;1;;;;;;;;;;0;0;;;;;;;
488;INDUSTRIEPARK URBACHER WALD;0;487;;RINGSTRASSE 36;;D-56307;DERNBACH;;;;;;;;;;C02680/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
489;MR ALHAUSER;0;487;;;;;;;;;;;;;;;C02680/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
490;MARKER 98;1;;;DEPO TOROKBALINT D3 062 HRSZ;;H-2046;TOROKBALINT;HG;;;36.23.886.342;;;;KFT;;C02742;EN;;;1;0;1;;vciarniello;3;HU12367449;1;;;;;;;;;;0;0;;;EX WORKS;;;;
491;MARKER 98 KFT;0;490;;DEPO TOROKBALINT D3 062 HRSZ;;H-2046;TOROKBALINT;;;;;;;;;;C02742/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
